clase,x0,y0,x1,y1,x2,y2,x3,y3,x4,y4,x5,y5,x6,y6,x7,y7,x8,y8,x9,y9,x10,y10,x11,y11,x12,y12,x13,y13,x14,y14,x15,y15,x16,y16,x17,y17,x18,y18,x19,y19,x20,y20
0,0.0,0.0,-0.0828184187412262,-0.04669046401977539,-0.14639782905578613,-0.12651580572128296,-0.17963749170303345,-0.20740866661071777,-0.18506872653961182,-0.29199570417404175,-0.09384536743164062,-0.2703394889831543,-0.10803216695785522,-0.36045074462890625,-0.12779098749160767,-0.3943685293197632,-0.14391592144966125,-0.38767901062965393,-0.0459781289100647,-0.28717702627182007,-0.04329049587249756,-0.4094868302345276,-0.0652647614479065,-0.42156118154525757,-0.08386379480361938,-0.3674163222312927,0.0009481310844421387,-0.2824517488479614,0.010467350482940674,-0.397285521030426,-0.01187121868133545,-0.41551074385643005,-0.030984818935394287,-0.3651937246322632,0.04910773038864136,-0.2576831579208374,0.0641891360282898,-0.3478569984436035,0.0522991418838501,-0.38053375482559204,0.03547185659408569,-0.35735559463500977
0,0.0,0.0,-0.0835651159286499,-0.045416414737701416,-0.14687788486480713,-0.12686806917190552,-0.17950350046157837,-0.2074185013771057,-0.18304216861724854,-0.29181110858917236,-0.09664285182952881,-0.27191072702407837,-0.11265188455581665,-0.35878920555114746,-0.12897419929504395,-0.39325904846191406,-0.14122331142425537,-0.3851267695426941,-0.048684656620025635,-0.28948086500167847,-0.046727120876312256,-0.408622145652771,-0.06244593858718872,-0.4224034547805786,-0.07621291279792786,-0.3697790503501892,-0.0010874271392822266,-0.28393709659576416,0.008144259452819824,-0.3953140676021576,-0.00925898551940918,-0.4152905344963074,-0.02559441328048706,-0.36480963230133057,0.04798930883407593,-0.2580344080924988,0.06379276514053345,-0.3473896384239197,0.05313527584075928,-0.37854278087615967,0.036512017250061035,-0.35152000188827515
0,0.0,0.0,-0.08453163504600525,-0.04481053352355957,-0.14708903431892395,-0.12663030624389648,-0.1786195933818817,-0.2074599266052246,-0.18309921026229858,-0.29197102785110474,-0.09433561563491821,-0.2716275453567505,-0.11048540472984314,-0.35862916707992554,-0.12815597653388977,-0.39274823665618896,-0.1413431167602539,-0.3844929337501526,-0.04714477062225342,-0.28938549757003784,-0.046363651752471924,-0.4066075384616852,-0.062262773513793945,-0.4238009750843048,-0.07534849643707275,-0.37437334656715393,-0.00035250186920166016,-0.2837855815887451,0.008357107639312744,-0.3938833773136139,-0.00856858491897583,-0.41635388135910034,-0.023854196071624756,-0.36714380979537964,0.04800271987915039,-0.2582612633705139,0.06486690044403076,-0.3472466468811035,0.05363500118255615,-0.3794621229171753,0.03666120767593384,-0.3525368571281433
0,0.0,0.0,-0.08366316556930542,-0.046612679958343506,-0.1454305648803711,-0.12693798542022705,-0.17733478546142578,-0.2070685625076294,-0.1822161078453064,-0.29011404514312744,-0.09359654784202576,-0.2682972550392151,-0.1079549491405487,-0.3549460768699646,-0.12480145692825317,-0.3885677456855774,-0.13650518655776978,-0.38191771507263184,-0.04560387134552002,-0.2864964008331299,-0.04214388132095337,-0.40578579902648926,-0.06122630834579468,-0.4184981882572174,-0.07747262716293335,-0.3664819598197937,0.0015011429786682129,-0.2822915315628052,0.013134121894836426,-0.3937819004058838,-0.008123457431793213,-0.41420289874076843,-0.026655733585357666,-0.36432045698165894,0.04982101917266846,-0.25722432136535645,0.06874966621398926,-0.34609222412109375,0.05646723508834839,-0.3796122372150421,0.03859543800354004,-0.3551589846611023
0,0.0,0.0,-0.08433875441551208,-0.04616892337799072,-0.14550888538360596,-0.12667101621627808,-0.17690977454185486,-0.20671337842941284,-0.18072187900543213,-0.2909057140350342,-0.09305620193481445,-0.2683523893356323,-0.10906144976615906,-0.35471397638320923,-0.12626159191131592,-0.38834813237190247,-0.1377468705177307,-0.3799474239349365,-0.04482978582382202,-0.28680747747421265,-0.041908860206604004,-0.40497446060180664,-0.0589178204536438,-0.4196115732192993,-0.07291296124458313,-0.36838239431381226,0.0018172264099121094,-0.2827596068382263,0.01312243938446045,-0.3935658037662506,-0.005775630474090576,-0.4167761206626892,-0.02191638946533203,-0.36748600006103516,0.05023688077926636,-0.258189857006073,0.06895124912261963,-0.3459019064903259,0.05736899375915527,-0.3799833059310913,0.04028123617172241,-0.35486793518066406
0,0.0,0.0,-0.08352920413017273,-0.04542267322540283,-0.1454349160194397,-0.12548166513442993,-0.17765265703201294,-0.20569372177124023,-0.18001693487167358,-0.29026520252227783,-0.09299686551094055,-0.26667022705078125,-0.10762333869934082,-0.35295891761779785,-0.1251792311668396,-0.38588449358940125,-0.1369362771511078,-0.3788118064403534,-0.04474073648452759,-0.28539854288101196,-0.04070025682449341,-0.4050227105617523,-0.05907392501831055,-0.4182470440864563,-0.07324978709220886,-0.3660341501235962,0.0018575191497802734,-0.28159087896347046,0.013438403606414795,-0.3934946656227112,-0.006401717662811279,-0.4146042764186859,-0.02244400978088379,-0.3655433654785156,0.04988205432891846,-0.2572888135910034,0.06854188442230225,-0.34683656692504883,0.056737661361694336,-0.38012421131134033,0.040157198905944824,-0.3550673723220825
0,0.0,0.0,-0.08291074633598328,-0.04498511552810669,-0.14510047435760498,-0.12487316131591797,-0.17643219232559204,-0.20664596557617188,-0.1800481081008911,-0.29182690382003784,-0.09613341093063354,-0.2677183747291565,-0.11041489243507385,-0.3568020462989807,-0.12671983242034912,-0.3900875449180603,-0.13794797658920288,-0.3789137601852417,-0.046972453594207764,-0.28676170110702515,-0.04375743865966797,-0.4058535397052765,-0.06242138147354126,-0.4205396771430969,-0.07844644784927368,-0.3678784966468811,0.000787198543548584,-0.2822473645210266,0.011887669563293457,-0.39296621084213257,-0.008707940578460693,-0.41441595554351807,-0.02716517448425293,-0.3664424419403076,0.04957050085067749,-0.2562493085861206,0.06825053691864014,-0.3432668447494507,0.05670410394668579,-0.3792181611061096,0.03908360004425049,-0.3593462109565735
0,0.0,0.0,-0.08345332741737366,-0.04522794485092163,-0.14568787813186646,-0.12486386299133301,-0.17708200216293335,-0.20669221878051758,-0.17932051420211792,-0.2927648425102234,-0.09459957480430603,-0.2662736177444458,-0.10773441195487976,-0.3520750403404236,-0.12476161122322083,-0.38570478558540344,-0.13664716482162476,-0.3784002959728241,-0.04638338088989258,-0.2854001522064209,-0.04165542125701904,-0.4054552912712097,-0.05982804298400879,-0.42016029357910156,-0.07461094856262207,-0.36804258823394775,0.0004576444625854492,-0.28124237060546875,0.012688994407653809,-0.39285025000572205,-0.007980883121490479,-0.41367971897125244,-0.025973796844482422,-0.3633807301521301,0.04850238561630249,-0.256156861782074,0.06805402040481567,-0.34488505125045776,0.055357158184051514,-0.3797076940536499,0.036752939224243164,-0.35588788986206055
0,0.0,0.0,-0.08279198408126831,-0.047894060611724854,-0.14454126358032227,-0.1278190016746521,-0.17674392461776733,-0.20976674556732178,-0.1774049997329712,-0.2950620651245117,-0.09340029954910278,-0.270707905292511,-0.10808300971984863,-0.3541933298110962,-0.12391185760498047,-0.3876333236694336,-0.13463473320007324,-0.3816840648651123,-0.045063018798828125,-0.29006391763687134,-0.0417138934135437,-0.40848875045776367,-0.059392571449279785,-0.42400291562080383,-0.07355111837387085,-0.37205439805984497,0.002339303493499756,-0.2853353023529053,0.013936936855316162,-0.3956926763057709,-0.006890296936035156,-0.4162744879722595,-0.025235652923583984,-0.36762601137161255,0.051097750663757324,-0.25938475131988525,0.07206225395202637,-0.3467668890953064,0.05993384122848511,-0.3809979259967804,0.04123377799987793,-0.3579818606376648
0,0.0,0.0,-0.08282515406608582,-0.04805910587310791,-0.1436699628829956,-0.12779134511947632,-0.17568472027778625,-0.20903807878494263,-0.17685028910636902,-0.2951427698135376,-0.09165173768997192,-0.26874369382858276,-0.10595712065696716,-0.3513985872268677,-0.1220535933971405,-0.3863888680934906,-0.13280975818634033,-0.38199567794799805,-0.04382503032684326,-0.28809654712677,-0.039284467697143555,-0.4085570275783539,-0.056140780448913574,-0.4229767620563507,-0.06975984573364258,-0.37123268842697144,0.002849578857421875,-0.2840290069580078,0.01607334613800049,-0.39645057916641235,-0.004396319389343262,-0.41532063484191895,-0.022481203079223633,-0.3645142912864685,0.051343321800231934,-0.2587243914604187,0.0723731517791748,-0.34817516803741455,0.05908513069152832,-0.38172417879104614,0.039460182189941406,-0.35685038566589355
